/work/sheidaei/conda/envs/mytorch/lib/python3.9/site-packages/torch/functional.py:504: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /opt/conda/conda-bld/pytorch_1682343997789/work/aten/src/ATen/native/TensorShape.cpp:3483.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
Namespace(dataset='Design', img_size=[64, 64, 64], vit_patches_size=[4, 4, 4], vit_name='Conv-ViT-Gen2-B_16', pretrained_net_path=False, is_encoder_pretrained=True, deterministic=1, max_epochs=200, batch_size=32, base_lr=0.003, seed=1234, gpu=4, world_size=-1, rank=-1, dist_url='env://', dist_backend='nccl', local_rank=-1, num_classes=2, root_path='/work/sheidaei/mhashemi/data/mat', list_dir='./lists/lists_Design', exp='TVG_Design[64, 64, 64]', distributed=False)
10 iterations per epoch. 2000 max iterations 
   0%|                                         | 0/200 [00:00<?, ?it/s]iteration 1: loss: 70.891281, loss_kl: 17.353088, loss_recon: 0.693148, loss_pred: 1.402912
iteration 2: loss: 72.747917, loss_kl: 33.333138, loss_recon: 0.703651, loss_pred: 2.049483
iteration 543: loss: 61.088673, loss_kl: 0.907294, loss_recon: 0.609115, loss_pred: 0.168116
iteration 544: loss: 60.003269, loss_kl: 0.814905, loss_recon: 0.598462, loss_pred: 0.148919
iteration 545: loss: 61.354519, loss_kl: 0.619361, loss_recon: 0.612348, loss_pred: 0.113481
iteration 546: loss: 61.231140, loss_kl: 0.706586, loss_recon: 0.611358, loss_pred: 0.088265
iteration 547: loss: 61.417049, loss_kl: 0.306887, loss_recon: 0.613198, loss_pred: 0.094173
iteration 548: loss: 60.493843, loss_kl: 0.734484, loss_recon: 0.603920, loss_pred: 0.094530
iteration 549: loss: 60.239929, loss_kl: 0.664661, loss_recon: 0.601457, loss_pred: 0.087547
iteration 550: loss: 60.382713, loss_kl: 0.761769, loss_recon: 0.602929, loss_pred: 0.082165
 28%|████████▎                     | 55/200 [45:37<2:01:14, 50.17s/it]iteration 551: loss: 61.031940, loss_kl: 0.564499, loss_recon: 0.609207, loss_pred: 0.105627
iteration 552: loss: 60.449768, loss_kl: 0.872162, loss_recon: 0.603403, loss_pred: 0.100757
iteration 553: loss: 60.341686, loss_kl: 0.533525, loss_recon: 0.602208, loss_pred: 0.115501
iteration 554: loss: 59.602139, loss_kl: 0.903093, loss_recon: 0.595021, loss_pred: 0.090985
iteration 555: loss: 62.797016, loss_kl: 0.532185, loss_recon: 0.626908, loss_pred: 0.100895
iteration 556: loss: 61.643032, loss_kl: 0.525084, loss_recon: 0.615429, loss_pred: 0.094934
iteration 557: loss: 61.845795, loss_kl: 0.788609, loss_recon: 0.617255, loss_pred: 0.112420
iteration 558: loss: 61.342316, loss_kl: 0.680230, loss_recon: 0.611105, loss_pred: 0.225052
iteration 559: loss: 60.948483, loss_kl: 0.459320, loss_recon: 0.608582, loss_pred: 0.085681
iteration 560: loss: 60.496590, loss_kl: 0.599567, loss_recon: 0.603671, loss_pred: 0.123476
 28%|████████▍                     | 56/200 [46:26<1:59:32, 49.81s/it]iteration 561: loss: 61.575409, loss_kl: 0.604530, loss_recon: 0.614433, loss_pred: 0.126094
iteration 562: loss: 61.084633, loss_kl: 0.525899, loss_recon: 0.609126, loss_pred: 0.166787
iteration 563: loss: 61.550774, loss_kl: 0.741496, loss_recon: 0.614553, loss_pred: 0.088015
iteration 564: loss: 60.388863, loss_kl: 1.008983, loss_recon: 0.603114, loss_pred: 0.067421
iteration 565: loss: 60.516457, loss_kl: 0.588598, loss_recon: 0.604066, loss_pred: 0.104010
iteration 566: loss: 60.774231, loss_kl: 0.672648, loss_recon: 0.606631, loss_pred: 0.104421
iteration 567: loss: 61.582035, loss_kl: 0.506827, loss_recon: 0.614745, loss_pred: 0.102460
iteration 568: loss: 60.056046, loss_kl: 0.441061, loss_recon: 0.599097, loss_pred: 0.141931
iteration 569: loss: 60.994827, loss_kl: 0.544824, loss_recon: 0.608649, loss_pred: 0.124432
iteration 570: loss: 62.058090, loss_kl: 0.593823, loss_recon: 0.619087, loss_pred: 0.143404
 28%|████████▌                     | 57/200 [47:16<1:58:24, 49.68s/it]iteration 571: loss: 59.416931, loss_kl: 0.493840, loss_recon: 0.592984, loss_pred: 0.113560
iteration 572: loss: 60.136368, loss_kl: 0.087729, loss_recon: 0.600384, loss_pred: 0.097085
iteration 573: loss: 61.807404, loss_kl: 0.330531, loss_recon: 0.617211, loss_pred: 0.082996
iteration 574: loss: 61.707462, loss_kl: 0.403965, loss_recon: 0.616167, loss_pred: 0.086710
iteration 575: loss: 61.217045, loss_kl: 0.521915, loss_recon: 0.610952, loss_pred: 0.116640
iteration 576: loss: 61.239376, loss_kl: 0.412413, loss_recon: 0.611283, loss_pred: 0.106931
iteration 577: loss: 60.930065, loss_kl: 0.575352, loss_recon: 0.608543, loss_pred: 0.070003
iteration 578: loss: 60.817684, loss_kl: 0.457479, loss_recon: 0.607350, loss_pred: 0.078139
iteration 579: loss: 60.497356, loss_kl: 0.490974, loss_recon: 0.603617, loss_pred: 0.130754
iteration 580: loss: 61.324543, loss_kl: 0.649943, loss_recon: 0.612253, loss_pred: 0.092770
 29%|████████▋                     | 58/200 [48:06<1:58:10, 49.93s/it]iteration 581: loss: 60.581699, loss_kl: 0.452108, loss_recon: 0.604981, loss_pred: 0.079056
iteration 582: loss: 61.451530, loss_kl: 0.495433, loss_recon: 0.613437, loss_pred: 0.102833
iteration 583: loss: 61.243069, loss_kl: 0.506289, loss_recon: 0.611548, loss_pred: 0.083213
iteration 584: loss: 60.162292, loss_kl: 0.447176, loss_recon: 0.600095, loss_pred: 0.148293
iteration 585: loss: 60.999817, loss_kl: 0.503753, loss_recon: 0.608537, loss_pred: 0.141046
iteration 586: loss: 62.116676, loss_kl: 0.705416, loss_recon: 0.619633, loss_pred: 0.146298
iteration 587: loss: 61.425396, loss_kl: 0.627874, loss_recon: 0.613086, loss_pred: 0.110518
iteration 588: loss: 60.358871, loss_kl: 0.217415, loss_recon: 0.602657, loss_pred: 0.090974
iteration 589: loss: 61.270473, loss_kl: 0.224870, loss_recon: 0.611525, loss_pred: 0.115721
iteration 590: loss: 59.785423, loss_kl: 0.488704, loss_recon: 0.596189, loss_pred: 0.161632
 30%|████████▊                     | 59/200 [48:56<1:57:14, 49.89s/it]iteration 591: loss: 58.753544, loss_kl: 0.389351, loss_recon: 0.586233, loss_pred: 0.126353
iteration 592: loss: 62.169552, loss_kl: 0.507417, loss_recon: 0.620476, loss_pred: 0.116858
iteration 593: loss: 62.439766, loss_kl: 0.167642, loss_recon: 0.623494, loss_pred: 0.088718
iteration 594: loss: 61.145199, loss_kl: 0.404630, loss_recon: 0.610416, loss_pred: 0.099512
iteration 595: loss: 61.086800, loss_kl: 0.333705, loss_recon: 0.609680, loss_pred: 0.115496
iteration 596: loss: 60.957741, loss_kl: 0.265220, loss_recon: 0.608529, loss_pred: 0.102205
iteration 597: loss: 60.317062, loss_kl: 0.435015, loss_recon: 0.602110, loss_pred: 0.101679
iteration 598: loss: 61.540169, loss_kl: 0.473914, loss_recon: 0.614234, loss_pred: 0.112076
iteration 599: loss: 60.299339, loss_kl: 0.604684, loss_recon: 0.601878, loss_pred: 0.105529
iteration 600: loss: 60.986835, loss_kl: 0.521142, loss_recon: 0.608681, loss_pred: 0.113542
 30%|█████████                     | 60/200 [49:46<1:56:15, 49.83s/it]iteration 601: loss: 60.665310, loss_kl: 0.592820, loss_recon: 0.605872, loss_pred: 0.072218
iteration 602: loss: 61.723637, loss_kl: 0.476484, loss_recon: 0.616375, loss_pred: 0.081404
iteration 603: loss: 61.086517, loss_kl: 0.187948, loss_recon: 0.610048, loss_pred: 0.079819
iteration 604: loss: 59.835537, loss_kl: 0.232440, loss_recon: 0.596950, loss_pred: 0.138203
iteration 605: loss: 61.503323, loss_kl: 0.480700, loss_recon: 0.613901, loss_pred: 0.108379
iteration 606: loss: 62.103870, loss_kl: 0.297153, loss_recon: 0.619593, loss_pred: 0.141602
iteration 607: loss: 60.726974, loss_kl: 0.344563, loss_recon: 0.606131, loss_pred: 0.110437
iteration 608: loss: 60.347183, loss_kl: 0.451004, loss_recon: 0.602327, loss_pred: 0.110004
iteration 609: loss: 60.352524, loss_kl: 0.402006, loss_recon: 0.602442, loss_pred: 0.104304
iteration 610: loss: 61.341805, loss_kl: 0.556965, loss_recon: 0.612564, loss_pred: 0.079828
 30%|█████████▏                    | 61/200 [50:35<1:54:52, 49.59s/it]iteration 611: loss: 61.017246, loss_kl: 0.343251, loss_recon: 0.609087, loss_pred: 0.105071
iteration 612: loss: 59.908646, loss_kl: 0.507224, loss_recon: 0.597940, loss_pred: 0.109591
iteration 613: loss: 60.316166, loss_kl: 0.351055, loss_recon: 0.602274, loss_pred: 0.085239
iteration 614: loss: 59.735813, loss_kl: 0.364625, loss_recon: 0.595536, loss_pred: 0.178554
iteration 615: loss: 62.261688, loss_kl: 0.449268, loss_recon: 0.621790, loss_pred: 0.078173
iteration 616: loss: 60.569122, loss_kl: 0.250171, loss_recon: 0.604889, loss_pred: 0.077704
iteration 617: loss: 61.630177, loss_kl: 0.380868, loss_recon: 0.615522, loss_pred: 0.074204
iteration 618: loss: 60.912743, loss_kl: 0.149001, loss_recon: 0.608152, loss_pred: 0.096064
iteration 619: loss: 61.705856, loss_kl: 0.560603, loss_recon: 0.615987, loss_pred: 0.101553
iteration 620: loss: 60.889725, loss_kl: 0.494412, loss_recon: 0.608042, loss_pred: 0.080598
 31%|█████████▎                    | 62/200 [51:27<1:55:57, 50.42s/it]iteration 621: loss: 59.958096, loss_kl: 0.277911, loss_recon: 0.598563, loss_pred: 0.099043
iteration 622: loss: 61.518494, loss_kl: 0.262159, loss_recon: 0.614430, loss_pred: 0.072884
iteration 623: loss: 61.198345, loss_kl: 0.201586, loss_recon: 0.611114, loss_pred: 0.084917
iteration 624: loss: 60.483276, loss_kl: 0.205261, loss_recon: 0.603663, loss_pred: 0.114929
iteration 625: loss: 61.327126, loss_kl: 0.188137, loss_recon: 0.612419, loss_pred: 0.083375
iteration 626: loss: 61.191475, loss_kl: 0.508004, loss_recon: 0.611016, loss_pred: 0.084777
iteration 627: loss: 60.061680, loss_kl: 0.391305, loss_recon: 0.598305, loss_pred: 0.227237
iteration 628: loss: 60.496441, loss_kl: 0.370152, loss_recon: 0.604132, loss_pred: 0.079529
iteration 629: loss: 60.639439, loss_kl: 0.332340, loss_recon: 0.605493, loss_pred: 0.086770
iteration 630: loss: 62.083000, loss_kl: 0.524602, loss_recon: 0.619819, loss_pred: 0.095877
 32%|█████████▍                    | 63/200 [52:17<1:54:36, 50.19s/it]iteration 631: loss: 60.994663, loss_kl: 0.142897, loss_recon: 0.608963, loss_pred: 0.091294
iteration 632: loss: 61.603630, loss_kl: 0.514813, loss_recon: 0.614828, loss_pred: 0.095293
iteration 633: loss: 60.630619, loss_kl: 0.342750, loss_recon: 0.605324, loss_pred: 0.081260
iteration 634: loss: 60.596859, loss_kl: 0.140940, loss_recon: 0.604810, loss_pred: 0.108829
iteration 635: loss: 60.072968, loss_kl: 0.453847, loss_recon: 0.599455, loss_pred: 0.104987
iteration 636: loss: 61.527763, loss_kl: 0.479108, loss_recon: 0.614061, loss_pred: 0.097886
iteration 637: loss: 60.576717, loss_kl: 0.126807, loss_recon: 0.604579, loss_pred: 0.112494
iteration 638: loss: 61.695816, loss_kl: 0.246187, loss_recon: 0.615488, loss_pred: 0.134833
iteration 639: loss: 61.882820, loss_kl: 0.374075, loss_recon: 0.617998, loss_pred: 0.064489
iteration 640: loss: 60.129784, loss_kl: 0.324456, loss_recon: 0.599727, loss_pred: 0.141029
 32%|█████████▌                    | 64/200 [53:07<1:53:58, 50.28s/it]iteration 641: loss: 59.731636, loss_kl: 0.314163, loss_recon: 0.596073, loss_pred: 0.096299
iteration 642: loss: 60.972103, loss_kl: 0.504981, loss_recon: 0.608254, loss_pred: 0.101681
iteration 643: loss: 62.964737, loss_kl: 0.385305, loss_recon: 0.628070, loss_pred: 0.123409
iteration 644: loss: 60.060608, loss_kl: 0.417817, loss_recon: 0.599222, loss_pred: 0.101129
iteration 645: loss: 60.885323, loss_kl: 0.435975, loss_recon: 0.607238, loss_pred: 0.122671
iteration 646: loss: 60.873032, loss_kl: 0.313892, loss_recon: 0.607514, loss_pred: 0.093594
iteration 647: loss: 61.649391, loss_kl: 0.333545, loss_recon: 0.615119, loss_pred: 0.107700
iteration 648: loss: 61.762981, loss_kl: 0.400304, loss_recon: 0.616196, loss_pred: 0.107675
iteration 649: loss: 60.512650, loss_kl: 0.173249, loss_recon: 0.603253, loss_pred: 0.171923
iteration 650: loss: 60.603687, loss_kl: 0.173910, loss_recon: 0.604980, loss_pred: 0.090211
 32%|█████████▊                    | 65/200 [53:57<1:52:45, 50.12s/it]iteration 651: loss: 60.277363, loss_kl: 0.273832, loss_recon: 0.601471, loss_pred: 0.094967
iteration 652: loss: 60.359474, loss_kl: 0.275480, loss_recon: 0.601855, loss_pred: 0.138459
iteration 653: loss: 61.864201, loss_kl: 0.307603, loss_recon: 0.617556, loss_pred: 0.069007
iteration 654: loss: 60.795311, loss_kl: 0.350333, loss_recon: 0.606532, loss_pred: 0.097028
iteration 655: loss: 60.730850, loss_kl: 0.235281, loss_recon: 0.605440, loss_pred: 0.156541
iteration 656: loss: 60.870556, loss_kl: 0.312374, loss_recon: 0.607321, loss_pred: 0.098231
iteration 657: loss: 61.659035, loss_kl: 0.157129, loss_recon: 0.615418, loss_pred: 0.096955
iteration 658: loss: 60.985085, loss_kl: 0.139810, loss_recon: 0.608403, loss_pred: 0.126777
iteration 659: loss: 60.144100, loss_kl: 0.062169, loss_recon: 0.600496, loss_pred: 0.086482
iteration 660: loss: 61.688805, loss_kl: 0.164967, loss_recon: 0.615886, loss_pred: 0.078989
 33%|█████████▉                    | 66/200 [54:47<1:51:42, 50.02s/it]iteration 661: loss: 60.595009, loss_kl: 0.043025, loss_recon: 0.605132, loss_pred: 0.074555
iteration 662: loss: 60.766983, loss_kl: 0.144145, loss_recon: 0.606724, loss_pred: 0.070300
iteration 663: loss: 61.663437, loss_kl: 0.244102, loss_recon: 0.615689, loss_pred: 0.053437
iteration 664: loss: 59.766666, loss_kl: 0.230564, loss_recon: 0.596360, loss_pred: 0.091830
iteration 665: loss: 59.969532, loss_kl: 0.276194, loss_recon: 0.598108, loss_pred: 0.112231
iteration 666: loss: 62.273495, loss_kl: 0.319990, loss_recon: 0.620920, loss_pred: 0.127581
iteration 667: loss: 61.336102, loss_kl: 0.156246, loss_recon: 0.612109, loss_pred: 0.098862
iteration 668: loss: 60.522781, loss_kl: 0.152878, loss_recon: 0.603978, loss_pred: 0.099231
iteration 669: loss: 61.536831, loss_kl: 0.072496, loss_recon: 0.614589, loss_pred: 0.065742
iteration 670: loss: 60.731853, loss_kl: 0.040027, loss_recon: 0.605981, loss_pred: 0.126966
 34%|██████████                    | 67/200 [55:38<1:51:36, 50.35s/it]iteration 671: loss: 61.873260, loss_kl: 0.135282, loss_recon: 0.617680, loss_pred: 0.077131
iteration 672: loss: 61.191502, loss_kl: 0.152473, loss_recon: 0.610659, loss_pred: 0.093932
iteration 673: loss: 60.831654, loss_kl: 0.247022, loss_recon: 0.606702, loss_pred: 0.110059
iteration 674: loss: 60.408501, loss_kl: 0.213386, loss_recon: 0.602396, loss_pred: 0.124549
iteration 675: loss: 61.909927, loss_kl: 0.232322, loss_recon: 0.617734, loss_pred: 0.088174
iteration 676: loss: 60.838818, loss_kl: 0.207637, loss_recon: 0.607089, loss_pred: 0.086741
iteration 677: loss: 60.661625, loss_kl: 0.138008, loss_recon: 0.605546, loss_pred: 0.078368
iteration 678: loss: 59.578449, loss_kl: 0.128330, loss_recon: 0.594788, loss_pred: 0.072979
iteration 679: loss: 61.380791, loss_kl: 0.255046, loss_recon: 0.612297, loss_pred: 0.098041
iteration 680: loss: 60.467270, loss_kl: 0.226805, loss_recon: 0.603359, loss_pred: 0.084147
 34%|██████████▏                   | 68/200 [56:27<1:50:17, 50.14s/it]iteration 681: loss: 61.080929, loss_kl: 0.019363, loss_recon: 0.610098, loss_pred: 0.066375
iteration 682: loss: 61.271545, loss_kl: 0.048494, loss_recon: 0.611317, loss_pred: 0.127845
iteration 683: loss: 62.131145, loss_kl: 0.325326, loss_recon: 0.619492, loss_pred: 0.101359
iteration 684: loss: 60.720757, loss_kl: 0.278751, loss_recon: 0.605684, loss_pred: 0.083291
iteration 685: loss: 59.571720, loss_kl: 0.232578, loss_recon: 0.593508, loss_pred: 0.163340
iteration 686: loss: 62.467049, loss_kl: 0.301587, loss_recon: 0.623070, loss_pred: 0.085366
iteration 687: loss: 60.323578, loss_kl: 0.265664, loss_recon: 0.601273, loss_pred: 0.130472
iteration 688: loss: 62.029736, loss_kl: 0.233867, loss_recon: 0.618813, loss_pred: 0.090519
iteration 689: loss: 60.579433, loss_kl: 0.151250, loss_recon: 0.604158, loss_pred: 0.126138
iteration 690: loss: 60.419098, loss_kl: 0.070116, loss_recon: 0.603270, loss_pred: 0.074695
 34%|██████████▎                   | 69/200 [57:17<1:48:53, 49.88s/it]iteration 691: loss: 61.057732, loss_kl: 0.389455, loss_recon: 0.608445, loss_pred: 0.101333
iteration 692: loss: 61.732437, loss_kl: 0.028940, loss_recon: 0.616325, loss_pred: 0.091577
iteration 693: loss: 60.850304, loss_kl: 0.182989, loss_recon: 0.606987, loss_pred: 0.099071
iteration 694: loss: 62.176510, loss_kl: 0.274393, loss_recon: 0.620198, loss_pred: 0.077911
iteration 695: loss: 61.356834, loss_kl: 0.085344, loss_recon: 0.612394, loss_pred: 0.092913
iteration 696: loss: 59.894703, loss_kl: 0.282431, loss_recon: 0.597124, loss_pred: 0.101198
iteration 697: loss: 59.919106, loss_kl: 0.171054, loss_recon: 0.597215, loss_pred: 0.148518
iteration 698: loss: 60.479191, loss_kl: 0.194640, loss_recon: 0.603313, loss_pred: 0.092009
iteration 699: loss: 61.853130, loss_kl: 0.239137, loss_recon: 0.616843, loss_pred: 0.100148
iteration 700: loss: 60.259533, loss_kl: 0.321670, loss_recon: 0.600695, loss_pred: 0.097621
 35%|██████████▌                   | 70/200 [58:06<1:47:56, 49.82s/it]iteration 701: loss: 62.092403, loss_kl: 0.000671, loss_recon: 0.619824, loss_pred: 0.109752
iteration 702: loss: 59.309963, loss_kl: 0.496237, loss_recon: 0.590729, loss_pred: 0.074875
iteration 703: loss: 62.957100, loss_kl: 0.162748, loss_recon: 0.628090, loss_pred: 0.094906
iteration 704: loss: 60.449333, loss_kl: 0.159824, loss_recon: 0.603032, loss_pred: 0.093868
iteration 705: loss: 60.252186, loss_kl: 0.281434, loss_recon: 0.600801, loss_pred: 0.080111
iteration 706: loss: 61.282711, loss_kl: 0.387007, loss_recon: 0.610981, loss_pred: 0.058163
iteration 707: loss: 59.776264, loss_kl: 0.343676, loss_recon: 0.595662, loss_pred: 0.097757
iteration 708: loss: 60.634487, loss_kl: 0.154764, loss_recon: 0.605273, loss_pred: 0.056658
iteration 709: loss: 61.363056, loss_kl: 0.262648, loss_recon: 0.611850, loss_pred: 0.092210
iteration 710: loss: 61.896141, loss_kl: 0.322965, loss_recon: 0.616983, loss_pred: 0.092246
 36%|██████████▋                   | 71/200 [58:56<1:46:54, 49.72s/it]iteration 711: loss: 59.754360, loss_kl: 0.301252, loss_recon: 0.595337, loss_pred: 0.110266
iteration 712: loss: 60.154270, loss_kl: 0.160780, loss_recon: 0.599741, loss_pred: 0.121218
iteration 713: loss: 61.503365, loss_kl: 0.250004, loss_recon: 0.613194, loss_pred: 0.092404
iteration 714: loss: 60.503265, loss_kl: 0.060776, loss_recon: 0.603848, loss_pred: 0.096199
iteration 715: loss: 60.320534, loss_kl: 0.272726, loss_recon: 0.601561, loss_pred: 0.064541
iteration 716: loss: 61.773552, loss_kl: -0.179395, loss_recon: 0.617688, loss_pred: 0.070446
iteration 717: loss: 61.109138, loss_kl: 0.100567, loss_recon: 0.609729, loss_pred: 0.099401
iteration 718: loss: 61.729927, loss_kl: 0.170367, loss_recon: 0.615659, loss_pred: 0.101564
iteration 719: loss: 61.644356, loss_kl: 0.136547, loss_recon: 0.615020, loss_pred: 0.092375
iteration 720: loss: 60.616859, loss_kl: 0.257137, loss_recon: 0.604190, loss_pred: 0.103692
 36%|██████████▊                   | 72/200 [59:45<1:46:00, 49.69s/it]iteration 721: loss: 60.787090, loss_kl: 0.378482, loss_recon: 0.605004, loss_pred: 0.133005
iteration 722: loss: 60.690033, loss_kl: 0.442660, loss_recon: 0.604025, loss_pred: 0.107851
iteration 723: loss: 62.091042, loss_kl: 0.460571, loss_recon: 0.618151, loss_pred: 0.088955
iteration 724: loss: 60.513340, loss_kl: 0.151152, loss_recon: 0.603676, loss_pred: 0.084408
iteration 725: loss: 61.136219, loss_kl: 0.180022, loss_recon: 0.609870, loss_pred: 0.076079
iteration 726: loss: 60.389256, loss_kl: 0.157283, loss_recon: 0.602089, loss_pred: 0.116460
iteration 727: loss: 60.851471, loss_kl: 0.112924, loss_recon: 0.607130, loss_pred: 0.092624
iteration 728: loss: 60.210217, loss_kl: 0.345877, loss_recon: 0.599394, loss_pred: 0.130351
iteration 729: loss: 63.136185, loss_kl: 0.081852, loss_recon: 0.629890, loss_pred: 0.113985
iteration 730: loss: 60.249783, loss_kl: 0.299677, loss_recon: 0.600471, loss_pred: 0.081060
 36%|██████████▏                 | 73/200 [1:00:35<1:45:05, 49.65s/it]iteration 731: loss: 61.342873, loss_kl: 0.187840, loss_recon: 0.611818, loss_pred: 0.077340
iteration 732: loss: 61.115715, loss_kl: 0.189931, loss_recon: 0.609493, loss_pred: 0.081768
iteration 733: loss: 61.152252, loss_kl: 0.256114, loss_recon: 0.609671, loss_pred: 0.070993
iteration 734: loss: 61.490814, loss_kl: 0.181192, loss_recon: 0.613133, loss_pred: 0.096746
iteration 735: loss: 60.912514, loss_kl: 0.122467, loss_recon: 0.607433, loss_pred: 0.114608
iteration 736: loss: 60.233059, loss_kl: 0.305610, loss_recon: 0.599864, loss_pred: 0.110512
iteration 737: loss: 60.667229, loss_kl: 0.215679, loss_recon: 0.604614, loss_pred: 0.109741
iteration 738: loss: 61.591244, loss_kl: 0.332947, loss_recon: 0.613590, loss_pred: 0.083919
iteration 739: loss: 61.304550, loss_kl: 0.211601, loss_recon: 0.610071, loss_pred: 0.203176
iteration 740: loss: 61.032413, loss_kl: 0.323074, loss_recon: 0.607974, loss_pred: 0.091096
 37%|██████████▎                 | 74/200 [1:01:25<1:44:12, 49.62s/it]iteration 741: loss: 60.913143, loss_kl: 0.310956, loss_recon: 0.606636, loss_pred: 0.098662
iteration 742: loss: 61.015171, loss_kl: 0.397312, loss_recon: 0.607431, loss_pred: 0.079265
iteration 743: loss: 60.550674, loss_kl: 0.095564, loss_recon: 0.603910, loss_pred: 0.113333
iteration 744: loss: 61.194305, loss_kl: 0.467584, loss_recon: 0.608611, loss_pred: 0.106358
iteration 745: loss: 60.732719, loss_kl: 0.329214, loss_recon: 0.604801, loss_pred: 0.092846
iteration 746: loss: 60.479195, loss_kl: 0.189097, loss_recon: 0.602939, loss_pred: 0.093557
iteration 747: loss: 60.529060, loss_kl: 0.276579, loss_recon: 0.602930, loss_pred: 0.101855
iteration 748: loss: 60.933338, loss_kl: 0.444961, loss_recon: 0.606540, loss_pred: 0.063408
iteration 749: loss: 61.728836, loss_kl: 0.240743, loss_recon: 0.615250, loss_pred: 0.087043
iteration 750: loss: 62.015682, loss_kl: 0.227488, loss_recon: 0.618332, loss_pred: 0.072061
 38%|██████████▌                 | 75/200 [1:02:14<1:43:14, 49.56s/it]iteration 751: loss: 61.250141, loss_kl: 0.161911, loss_recon: 0.610834, loss_pred: 0.081812
iteration 752: loss: 62.289207, loss_kl: 0.213422, loss_recon: 0.620923, loss_pred: 0.084955
iteration 753: loss: 61.457253, loss_kl: 0.317091, loss_recon: 0.611938, loss_pred: 0.097084
iteration 754: loss: 61.609226, loss_kl: 0.207377, loss_recon: 0.613963, loss_pred: 0.104071
iteration 755: loss: 60.773113, loss_kl: 0.237442, loss_recon: 0.605699, loss_pred: 0.078632
iteration 756: loss: 60.583210, loss_kl: 0.288425, loss_recon: 0.603439, loss_pred: 0.087911
iteration 757: loss: 61.087944, loss_kl: 0.454825, loss_recon: 0.607733, loss_pred: 0.075900
iteration 758: loss: 61.022232, loss_kl: 0.193752, loss_recon: 0.608453, loss_pred: 0.075212
iteration 759: loss: 61.097809, loss_kl: 0.042800, loss_recon: 0.610000, loss_pred: 0.075381
iteration 760: loss: 59.290123, loss_kl: 0.398627, loss_recon: 0.589737, loss_pred: 0.107225
 38%|██████████▋                 | 76/200 [1:03:04<1:42:34, 49.64s/it]iteration 761: loss: 61.156754, loss_kl: 0.294658, loss_recon: 0.608927, loss_pred: 0.097762
iteration 762: loss: 61.253914, loss_kl: 0.193621, loss_recon: 0.610636, loss_pred: 0.080994
iteration 763: loss: 61.442444, loss_kl: 0.460351, loss_recon: 0.611111, loss_pred: 0.071552
iteration 764: loss: 61.666618, loss_kl: 0.327097, loss_recon: 0.614022, loss_pred: 0.079844
iteration 765: loss: 61.120358, loss_kl: 0.352154, loss_recon: 0.608374, loss_pred: 0.084203
iteration 766: loss: 61.137730, loss_kl: 0.362246, loss_recon: 0.608408, loss_pred: 0.092471
iteration 767: loss: 61.060833, loss_kl: 0.072228, loss_recon: 0.609053, loss_pred: 0.114719
iteration 768: loss: 60.450500, loss_kl: 0.260354, loss_recon: 0.601924, loss_pred: 0.111175
iteration 769: loss: 60.346554, loss_kl: 0.189292, loss_recon: 0.601577, loss_pred: 0.081982
iteration 770: loss: 59.844788, loss_kl: 0.164247, loss_recon: 0.596737, loss_pred: 0.078353
 38%|██████████▊                 | 77/200 [1:03:53<1:41:45, 49.64s/it]iteration 771: loss: 60.135479, loss_kl: 0.152472, loss_recon: 0.599713, loss_pred: 0.072046
iteration 772: loss: 61.315052, loss_kl: 0.484391, loss_recon: 0.609383, loss_pred: 0.084134
iteration 773: loss: 60.709511, loss_kl: 0.233053, loss_recon: 0.604845, loss_pred: 0.084226
iteration 774: loss: 60.250668, loss_kl: 0.329200, loss_recon: 0.599282, loss_pred: 0.123637
iteration 775: loss: 61.006554, loss_kl: 0.452144, loss_recon: 0.606169, loss_pred: 0.116573
iteration 776: loss: 62.558640, loss_kl: 0.671197, loss_recon: 0.620771, loss_pred: 0.076167
iteration 777: loss: 60.946968, loss_kl: 0.368740, loss_recon: 0.605969, loss_pred: 0.127383
iteration 778: loss: 61.910721, loss_kl: 0.372191, loss_recon: 0.616171, loss_pred: 0.068796
iteration 779: loss: 60.501377, loss_kl: 0.274122, loss_recon: 0.602611, loss_pred: 0.074664
iteration 780: loss: 60.838749, loss_kl: 0.196470, loss_recon: 0.606280, loss_pred: 0.092069
 39%|██████████▉                 | 78/200 [1:04:43<1:40:39, 49.51s/it]iteration 781: loss: 60.477112, loss_kl: 0.262218, loss_recon: 0.602159, loss_pred: 0.092442
iteration 782: loss: 61.221268, loss_kl: 0.324854, loss_recon: 0.609348, loss_pred: 0.077436
iteration 783: loss: 60.290703, loss_kl: 0.313078, loss_recon: 0.599934, loss_pred: 0.095811
iteration 784: loss: 60.811069, loss_kl: 0.232205, loss_recon: 0.605582, loss_pred: 0.103426
iteration 785: loss: 59.926178, loss_kl: 0.206694, loss_recon: 0.597099, loss_pred: 0.083262
iteration 786: loss: 61.664028, loss_kl: 0.342731, loss_recon: 0.613634, loss_pred: 0.080024
iteration 787: loss: 61.175053, loss_kl: 0.243346, loss_recon: 0.609335, loss_pred: 0.084924
iteration 788: loss: 61.819141, loss_kl: 0.334660, loss_recon: 0.615181, loss_pred: 0.085630
